 INFO - loading recordio ../datasets/renren/train.rec...
 INFO - Epoch[1] Batch [180]	Speed: 203.68 samples/sec	acc=0.420227
 INFO - Epoch[1] Batch [200]	Speed: 193.58 samples/sec	acc=0.436364
 INFO - Epoch[1] Batch [220]	Speed: 201.36 samples/sec	acc=0.430909
 INFO - Epoch[1] Batch [240]	Speed: 197.34 samples/sec	acc=0.432727
 INFO - Epoch[1] Batch [260]	Speed: 196.96 samples/sec	acc=0.424545
 INFO - Epoch[1] Batch [280]	Speed: 198.56 samples/sec	acc=0.412955
 INFO - Epoch[1] Batch [300]	Speed: 193.38 samples/sec	acc=0.417045
 INFO - Epoch[1] Batch [320]	Speed: 197.59 samples/sec	acc=0.414545
 INFO - Epoch[1] Batch [340]	Speed: 195.67 samples/sec	acc=0.412273
 INFO - Epoch[1] Batch [360]	Speed: 201.07 samples/sec	acc=0.415000
 INFO - Epoch[1] Batch [380]	Speed: 195.16 samples/sec	acc=0.417273
 INFO - Epoch[1] Batch [400]	Speed: 193.85 samples/sec	acc=0.416818
 INFO - Epoch[1] Batch [420]	Speed: 198.49 samples/sec	acc=0.411364
 INFO - Epoch[1] Batch [440]	Speed: 194.03 samples/sec	acc=0.422955
 INFO - Epoch[1] Batch [460]	Speed: 200.48 samples/sec	acc=0.423409
 INFO - Epoch[1] Batch [480]	Speed: 195.42 samples/sec	acc=0.413182
 INFO - Epoch[1] Batch [500]	Speed: 196.96 samples/sec	acc=0.401364
 INFO - Epoch[1] Batch [520]	Speed: 188.01 samples/sec	acc=0.404773
 INFO - Epoch[1] Batch [540]	Speed: 195.75 samples/sec	acc=0.407045
 INFO - Epoch[1] Batch [560]	Speed: 191.93 samples/sec	acc=0.411364
 INFO - Epoch[1] Batch [580]	Speed: 187.35 samples/sec	acc=0.402273
 INFO - Epoch[1] Batch [600]	Speed: 197.19 samples/sec	acc=0.396136
 INFO - Epoch[1] Batch [620]	Speed: 189.89 samples/sec	acc=0.405682
 INFO - Saved checkpoint to "/disk1/meiyi/models/insightface/model_r50_v3_2/model_r50_v3-0004.params"
 INFO - Epoch[1] Batch [640]	Speed: 61.38 samples/sec	acc=0.396818
 INFO - Epoch[1] Batch [660]	Speed: 187.78 samples/sec	acc=0.405909
 INFO - Epoch[1] Batch [680]	Speed: 193.87 samples/sec	acc=0.403864
 INFO - Epoch[1] Batch [700]	Speed: 197.54 samples/sec	acc=0.401136
 INFO - Epoch[1] Batch [720]	Speed: 189.54 samples/sec	acc=0.411364
 INFO - Epoch[1] Batch [740]	Speed: 191.82 samples/sec	acc=0.408864
 INFO - Epoch[1] Batch [760]	Speed: 186.77 samples/sec	acc=0.396591
 INFO - Epoch[1] Batch [780]	Speed: 185.54 samples/sec	acc=0.390227
 INFO - Epoch[1] Batch [800]	Speed: 188.99 samples/sec	acc=0.403636
 INFO - Epoch[1] Batch [820]	Speed: 197.62 samples/sec	acc=0.395227
 INFO - Epoch[1] Batch [840]	Speed: 194.32 samples/sec	acc=0.406591
 INFO - Epoch[1] Batch [860]	Speed: 189.33 samples/sec	acc=0.410000
 INFO - Epoch[1] Batch [880]	Speed: 196.15 samples/sec	acc=0.397500
 INFO - Epoch[1] Batch [900]	Speed: 190.86 samples/sec	acc=0.397955
 INFO - Epoch[1] Batch [920]	Speed: 194.33 samples/sec	acc=0.395682
 INFO - Epoch[1] Batch [940]	Speed: 194.80 samples/sec	acc=0.396136
 INFO - Epoch[1] Batch [960]	Speed: 193.87 samples/sec	acc=0.399091
 INFO - Epoch[1] Batch [980]	Speed: 195.70 samples/sec	acc=0.412273
 INFO - Epoch[1] Batch [1000]	Speed: 200.85 samples/sec	acc=0.400000
 INFO - Epoch[1] Batch [1020]	Speed: 194.52 samples/sec	acc=0.383636
 INFO - Epoch[1] Batch [1040]	Speed: 194.70 samples/sec	acc=0.398636
 INFO - Epoch[1] Batch [1060]	Speed: 197.68 samples/sec	acc=0.391364
 INFO - Epoch[1] Batch [1080]	Speed: 197.89 samples/sec	acc=0.397727
 INFO - Epoch[1] Batch [1100]	Speed: 203.16 samples/sec	acc=0.385227
 INFO - Epoch[1] Batch [1120]	Speed: 204.30 samples/sec	acc=0.383409
 INFO - Epoch[1] Batch [1140]	Speed: 208.82 samples/sec	acc=0.395909
 INFO - Epoch[1] Batch [1160]	Speed: 203.81 samples/sec	acc=0.388636
 INFO - Epoch[1] Batch [1180]	Speed: 203.49 samples/sec	acc=0.380682
 INFO - Epoch[1] Batch [1200]	Speed: 202.09 samples/sec	acc=0.387500
 INFO - Epoch[1] Batch [1220]	Speed: 197.24 samples/sec	acc=0.384091
 INFO - Epoch[1] Batch [1240]	Speed: 208.43 samples/sec	acc=0.380682
 INFO - Epoch[1] Batch [1260]	Speed: 196.28 samples/sec	acc=0.388409
 INFO - Epoch[1] Batch [1280]	Speed: 199.73 samples/sec	acc=0.381818
 INFO - Epoch[1] Batch [1300]	Speed: 199.69 samples/sec	acc=0.376136
 INFO - Epoch[1] Batch [1320]	Speed: 194.72 samples/sec	acc=0.388409
 INFO - Epoch[1] Batch [1340]	Speed: 196.58 samples/sec	acc=0.391136
 INFO - Epoch[1] Batch [1360]	Speed: 199.90 samples/sec	acc=0.386818
 INFO - Epoch[1] Batch [1380]	Speed: 197.09 samples/sec	acc=0.375455
 INFO - Epoch[1] Batch [1400]	Speed: 201.54 samples/sec	acc=0.381591
 INFO - Epoch[1] Batch [1420]	Speed: 197.01 samples/sec	acc=0.392727
 INFO - Epoch[1] Batch [1440]	Speed: 190.73 samples/sec	acc=0.389091
